,name,hours,menu,tag,location,number
242,"
함지곱창전문 본점
",정오 12시 30분 - 오후 11시 50분                    ,"{'모듬구이(3인)': '48,000원', '소곱창구이': '19,000원', '대창구이': '20,000원', '막창구이': '21,000원', '염통구이': '15,000원', '볶음밥': '3,000원'}","{'저녁식사': 8, '술모임': 7, '점심식사': 2, '회식': 2, '데이트': 2, '모임': 1, '가족외식': 1, '식사모임': 1, '시끌벅적한': 9, '서민적인': 3, '지역주민이 찾는': 2, '가성비좋은': 2, '숨은맛집': 1, '푸짐한': 1, '아담한': 1, '지역주민이찾는': 1, '무료주차': 1}",서울특별시 강남구 논현동 144-5,02-3444-6919
243,"
닭으로 가
",오전 11시 30분 - 오후 10시 30분                    ,"{'닭갈비': '15,000원', '고추장닭갈비': '15,000원', '불고기양념닭갈비': '15,000원', '쟁반막국수': '18,000원'}","{'저녁식사': 12, '점심식사': 9, '가족외식': 7, '데이트': 6, '식사모임': 5, '회식': 5, '술모임': 2, '서민적인': 10, '시끌벅적한': 6, '지역주민이 찾는': 5, '푸짐한': 4, '캐주얼한': 3, '지역주민이찾는': 2, '깔끔한': 2, '발렛주차': 4, '무료주차': 1}",서울시 강남구 신사동 662-6,050-4458-4404
244,"
수하동 본점
",오전 7시 - 오후 4시 30분                    ,"{'곰탕': '15,000원', '특별곰탕': '17,000원', '수육': '40,000원'}","{'점심식사': 7, '저녁식사': 5, '아침식사': 4, '식사모임': 3, '혼밥': 3, '술모임': 2, '혼술': 2, '접대': 1, '기념일': 1, '데이트': 1, '가족외식': 1, '시끌벅적한': 5, '조용한': 3, '서민적인': 3, '캐주얼한': 2, '격식있는': 2, '지역주민이찾는': 2, '푸짐한': 2, '깔끔한': 1, '고급스러운': 1, '지역주민이 찾는': 1, '무료주차': 4, '대형룸': 1}",서울시 강남구 대치동 891-44,02-565-3355
245,"
할매재첩국
",24시간 영업                    ,"{'제첩정식': '12,000원', '재첩덮밥': '17,000원', '재첩진국': '17,000원', '재첩무침': '45,000원', '막회무침': '60,000원', '과메기': '45,000원', '부산사시미(1인)': '60,000원', '멸치회': '45,000원', '멸치찌개': '45,000원', '꼬막비빔밥': '17,000원', '명품물회': '30,000원', '물회국수': '20,000원', '전어회': '', '전어구이': ''}","{'저녁식사': 7, '점심식사': 6, '아침식사': 6, '식사모임': 5, '혼밥': 3, '가족외식': 3, '술모임': 3, '모임': 1, '남자끼리': 1, '야식': 1, '실버푸드': 1, '새벽 맛집': 1, '회식': 1, '여자끼리': 1, '혼술': 1, '푸짐한': 6, '서민적인': 6, '지역주민이 찾는': 4, '가성비좋은': 4, '시끌벅적한': 3, '캐주얼한': 3, '숨은맛집': 2, '깔끔한': 2, '토속적인': 1, '고급스러운': 1, '중년이상이많은': 1, '규모가큰': 1, '지역주민이찾는': 1, '발렛주차': 7, '무료주차': 4, '24시간영업': 4, '대형룸': 1, '좌식': 1}",서울특별시 강남구 대치동 988-2,02-501-6667
246,"
한일관 압구정점
",오전 11시 30분 - 오후 9시 30분                    ,"{'새 상차림': '38,000원', '불고기 상차림': '35,000원', '불고기1939': '33,000원', '전통 갈비탕': '19,000원', '골동반': '14,000원', '녹두빈대떡': '20,000원'}","{'점심식사': 8, '저녁식사': 7, '데이트': 6, '가족외식': 6, '식사모임': 6, '접대': 4, '기념일': 2, '혼밥': 1, '술모임': 1, '아침식사': 1, '회식': 1, '파인다이닝': 1, '고급스러운': 9, '격식있는': 8, '깔끔한': 7, '푸짐한': 3, '조용한': 3, '경관/야경이 좋은': 1, '지역주민이 찾는': 1, '지역주민이찾는': 1, '예쁜': 1, '시끌벅적한': 1, '미슐랭': 1, '중년이상이많은': 1, '가성비좋은': 1, '서민적인': 1, '발렛주차': 7}",서울특별시 강남구 신사동 619-4,1577-9963
247,"
호화반점
",정오 12시 - 오후 9시                    ,"{'탕수육': '21,000원', '찹쌀탕수육': '23,000원', '깐풍중새우 중': '35,000원', '크림중새우 소': '25,000원', '짜장': '8,000원', '간짜장': '8,500원', '짬뽕': '8,500원', '해물잡탕밥': '15,000원', '마파두부밥': '9,000원', '고추잡채밥': '11,000원', '류산슬밥': '15,000원', '닭고기덮밥': '10,000원', '소고기덮밥': '10,000원'}","{'점심식사': 11, '저녁식사': 10, '식사모임': 5, '가족외식': 3, '회식': 3, '아이동반': 2, '혼밥': 2, '데이트': 2, '술모임': 2, '기념일': 1, '가성비좋은': 4, '푸짐한': 4, '서민적인': 4, '고급스러운': 3, '깔끔한': 3, '시끌벅적한': 3, '지역주민이 찾는': 2, '숨은맛집': 2, '캐주얼한': 2, '지역주민이찾는': 1, '조용한': 1, '발렛주차': 5}",서울특별시 강남구 신사동 661-4,02-543-8543
248,"
가담
",오전 11시 20분 - 오후 9시 30분                    ,"{'게살해물요리': '83,000원', '고추탕수육': '34,000원', '난자완스': '39,000원', '가담정식 1인분': '19,000원', '특색냉채': '63,000원', '4가지냉채': '50,000원', '3가지냉채': '40,000원', '해파리냉채': '25,000원', '오향장육': '37,000원'}","{'저녁식사': 8, '점심식사': 8, '식사모임': 5, '가족외식': 4, '혼밥': 2, '회식': 1, '혼술': 1, '데이트': 1, '숨은맛집': 4, '지역주민이찾는': 4, '캐주얼한': 2, '가성비좋은': 2, '서민적인': 2, '깔끔한': 1, '시끌벅적한': 1, '푸짐한': 1, '무료주차': 4, '근처공영주차장': 1}",서울특별시 강남구 신사동 608-8,02-545-5163
249,"
박서방 순대국밥
",오전 10시 - 오후 10시                    ,"{'순대정식': '13,000원', '순대국밥': '10,000원', '머리고기': '19,000원', '술국': '12,000원', '새끼보': '12,000원', '오소리감투': '12,000원', '순대1인분': '8,000원', '모듬순대 소': '25,000원', '모듬순대 중': '30,000원', '모듬순대 대': '35,000원'}","{'점심식사': 9, '저녁식사': 7, '혼밥': 6, '식사모임': 4, '술모임': 2, '혼술': 2, '서민적인': 7, '시끌벅적한': 3, '지역주민이찾는': 1, '가성비좋은': 1, '캐주얼한': 1}",서울시 강남구 삼성1동 156-5,02-568-9205
250,"
함경도 찹쌀순대
",24시간 영업                    ,"{'수육(대)': '20,000원', '수육(소)': '15,000원', '순대': '10000~14000', '술국': '16,000원', '순대국밥': '9,000원', '함경도정식': '12,000원', '음료수': '2,000원', '모듬(대)': '20,000원', '모듬(소)': '15,000원', '야채철판볶음': '22,000원'}","{'저녁식사': 27, '점심식사': 24, '혼밥': 18, '술모임': 12, '아침식사': 11, '식사모임': 9, '회식': 6, '가족외식': 6, '혼술': 5, '데이트': 2, '실버푸드': 2, '남자끼리': 2, '간식': 1, '각 일병': 1, '배달': 1, '아이동반': 1, '모임': 1, '기념일': 1, '서민적인': 25, '시끌벅적한': 18, '푸짐한': 10, '지역주민이찾는': 9, '지역주민이 찾는': 8, '캐주얼한': 7, '가성비좋은': 7, '숨은맛집': 6, '규모가큰': 2, '깔끔한': 2, '오래된집': 2, '허름한': 1, '조용한': 1, '토속적인': 1, '무료주차': 14, '발렛주차': 11, '24시간영업': 9, '주차도우미': 1, '좌식': 1, '대형룸': 1, '주차가능': 1}",서울특별시 송파구 가락동 79-7,02-403-8822
251,"
청와옥
",오전 8시 - 오후 10시                    ,"{'순대국밥': '8,000원', '오징어숯불구이': '9,900원', '순대정식': '12,000원', '찹쌀순대': '21,000원', '수육': '25,000원', '모둠순대': '25,000원', '얼큰순대국밥': '9,000원', '육사시미': '9,900원', '가마솥밥변경': '1,000원', '정식접시': '4,000원', '솥밥추가시': '3,000원', '어리굴젓': '3,000원', '어린이국수': '5,000원', '술국': '16,000원', '편백정식': '13,000원'}","{'저녁식사': 19, '점심식사': 17, '가족외식': 15, '식사모임': 15, '혼밥': 7, '데이트': 7, '회식': 5, '아이동반': 5, '술모임': 5, '아침식사': 3, '배달': 3, '혼술': 2, '테이크아웃': 1, '기념일': 1, '접대': 1, '친구들끼리': 1, '실버푸드': 1, '깔끔한': 10, '시끌벅적한': 9, '지역주민이찾는': 8, '고급스러운': 8, '푸짐한': 7, '서민적인': 6, '캐주얼한': 6, '가성비좋은': 5, '숨은맛집': 4, '격식있는': 4, '예쁜': 2, '지역주민이 찾는': 1, '경관/야경이좋은': 1, '경관/야경이 좋은': 1, '발렛주차': 8, '무료주차': 8, '24시간영업': 3, '개별룸': 1, '대형룸': 1}",서울특별시 송파구 방이동 177-3 반도빌딩 1층,02-416-3456
