,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,tag
410,notf,https://d12zq4w4guyljn.cloudfront.net/20220509113454_photo1_85PBSfNHtQr9.jpg,서울특별시 은평구 대조동 196-2,"
삿뽀로
",notf,126.921610851971,37.6171725798607,02-384-2134,생선초밥,새우초밥,"{'점심식사': 4, '저녁식사': 3, '혼밥': 3, '아이동반': 1, '아침식사': 1, '간식': 1, '실버푸드': 1, '데이트': 1, '서민적인': 4, '지역주민이찾는': 2, '가성비좋은': 2, '지역주민이 찾는': 2, '시끌벅적한': 1, '푸짐한': 1, '캐주얼한': 1, '숨은맛집': 1, '주차불가': 1}"
411,notf,https://d12zq4w4guyljn.cloudfront.net/20210515133238_photo1_e310af3365cc.jpg,서울시 은평구 대조동 15-15,"
독도쭈꾸미
",notf,126.930017186644,37.6097885868798,02-351-4116,쭈꾸미 1인분,쭈삼불고기 1인분,"{'점심식사': 4, '저녁식사': 4, '식사모임': 3, '술모임': 3, '가족외식': 2, '데이트': 1, '배달': 1, '서민적인': 4, '캐주얼한': 3, '지역주민이찾는': 3, '숨은맛집': 2, '가성비좋은': 1, '시끌벅적한': 1, '지역주민이 찾는': 1, '주차불가': 1}"
412,notf,https://d12zq4w4guyljn.cloudfront.net/20210830184800_photo1_20fea56de0a7.jpg,서울특별시 은평구 갈현동 483-16,"
연수식당
",notf,126.917421462902,37.6179821433497,02-352-7181,오삼불고기,오징어불고기,"{'점심식사': 3, '저녁식사': 3, '술모임': 2, '혼밥': 1, '식사모임': 1, '가족외식': 1, '서민적인': 3, '숨은맛집': 2, '지역주민이찾는': 1, '가성비좋은': 1, '주차불가': 1, '무료주차': 1}"
413,notf,https://d12zq4w4guyljn.cloudfront.net/20220601122546_photo1_93fea0d9f321.jpg,서울특별시 은평구 대조동 185-40,"
태백산 생고기
",notf,126.9209362839,37.618409816886,02-389-0406,등심(300g),특수부위(300g),"{'가족외식': 2, '저녁식사': 2, '식사모임': 1, '점심식사': 1, '술모임': 1, '숨은맛집': 3, '지역주민이찾는': 2, '가성비좋은': 1, '서민적인': 1, '주차불가': 2}"
414,notf,https://d12zq4w4guyljn.cloudfront.net/20201024112451_photo1_4df2aaea8a82.jpg,서울특별시 은평구 증산동 249,"
신안밥상
",notf,126.909406637571,37.5842505712747,02-373-6061,코다리조림,갈치조림(2인이상),"{'저녁식사': 3, '점심식사': 2, '혼술': 1, '시끌벅적한': 3, '서민적인': 3, '가성비좋은': 3, '푸짐한': 2, '지역주민이 찾는': 2, '숨은맛집': 1, '캐주얼한': 1}"
415,notf,https://d12zq4w4guyljn.cloudfront.net/20210602041927_photo1_4e4f51cb38ee.jpg,서울특별시 은평구 녹번동 212,"
녹번꼼장어
",notf,126.929646162128,37.6016109830295,02-384-5114,계란찜,껍데기,"{'저녁식사': 2, '술모임': 2, '데이트': 1, '가족외식': 1, '회식': 1, '시끌벅적한': 2, '서민적인': 2, '지역주민이찾는': 2, '캐주얼한': 1}"
416,notf,https://d12zq4w4guyljn.cloudfront.net/20201030125716905_photo_48c791ecc066.jpg,서울특별시 은평구 갈현동 452-3,"
백야양대창
",notf,126.917637176541,37.6189624786915,02-6368-7774,로타리 프리미엄세트,로타리 스페셜세트,"{'저녁식사': 3, '술모임': 3, '식사모임': 3, '가족외식': 2, '점심식사': 2, '회식': 2, '시끌벅적한': 3, '서민적인': 2, '지역주민이찾는': 2, '숨은맛집': 1, '주차불가': 1, '야외좌석': 1}"
417,notf,https://d12zq4w4guyljn.cloudfront.net/20220903114128320_photo_7d22c69bdc89.jpg,서울특별시 서대문구 대현동 27-20,"
미스터서왕만두 이대점
",notf,126.943156946382,37.5580314270377,02-312-8869,소룡포,찐만두,"{'점심식사': 24, '저녁식사': 18, '혼밥': 10, '간식': 8, '데이트': 4, '가족외식': 4, '아침식사': 2, '아이동반': 2, '술모임': 1, '식사모임': 1, '야식': 1, '배달': 1, '서민적인': 19, '가성비좋은': 15, '캐주얼한': 9, '이국적/이색적': 5, '푸짐한': 3, '지역주민이 찾는': 3, '숨은맛집': 2, '조용한': 2, '지역주민이찾는': 2, '시끌벅적한': 2, '아담한': 1, '육즙': 1, '허름한': 1, '깔끔한': 1, '젊은사람이많은': 1, '현장대기필요': 1, '예약주문': 1}"
418,notf,https://d12zq4w4guyljn.cloudfront.net/20211221035422_photo1_ca5250636ad7.jpg,서울특별시 서대문구 창천동 52-148,"
신촌황소곱창
",notf,126.935080927289,37.5584573987462,02-337-2640,황소곱창,대창,"{'저녁식사': 20, '술모임': 17, '데이트': 10, '회식': 7, '식사모임': 6, '점심식사': 3, '야식': 2, '가족외식': 2, '남자끼리': 1, '시끌벅적한': 19, '서민적인': 18, '캐주얼한': 5, '푸짐한': 3, '지역주민이 찾는': 3, '가성비좋은': 3, '지역주민이찾는': 2, '오래된집': 1, '허름함': 1, '젊은사람이많은': 1, '허름한': 1, '더러움': 1, '토속적인': 1, '냄새나는': 1, '숨은맛집': 1, '야외좌석': 2, '주차불가': 1}"
419,notf,https://d12zq4w4guyljn.cloudfront.net/20220910055910914_photo_3d042c99ac6c.jpg,서울특별시 서대문구 창천동 30-10,"
신촌수제비
",notf,126.936338054091,37.5558593369341,02-334-9252,수제비,김밥,"{'점심식사': 11, '혼밥': 8, '저녁식사': 5, '데이트': 3, '간식': 1, '아이동반': 1, '가족외식': 1, '서민적인': 11, '가성비좋은': 9, '시끌벅적한': 6, '지역주민이찾는': 4, '푸짐한': 4, '지역주민이 찾는': 2, '숨은맛집': 2, '캐주얼한': 2, '깔끔한': 2, '이국적/이색적': 1, '노포': 1, '주차불가': 3, '야외좌석': 1, '포장가능': 1}"
420,notf,https://d12zq4w4guyljn.cloudfront.net/20210210013245249_photo_CsKJqo3dVYeN.jpg,서울특별시 서대문구 충정로3가 142,"
철길떡볶이
",notf,not found,not found,02-364-3440,떡볶이,순대,"{'점심식사': 9, '간식': 8, '혼밥': 5, '데이트': 3, '저녁식사': 2, '식사모임': 1, '옛날분위기': 1, '서민적인': 12, '가성비좋은': 7, '시끌벅적한': 4, '지역주민이 찾는': 4, '숨은맛집': 2, '캐주얼한': 2, '푸짐한': 2, '조용한': 1, '경관/야경이좋은': 1, '격식있는': 1, '야외좌석': 5, '무료주차': 1, '주차불가': 1}"
421,notf,https://d12zq4w4guyljn.cloudfront.net/20220923034526798_photo_5fada43815bc.jpg,서울특별시 서대문구 연희동 193-6,"
청송본관 함흥냉면 전문점
",notf,126.928770857084,37.5658947297689,02-334-3545,회냉면,비빔냉면,"{'저녁식사': 11, '점심식사': 11, '식사모임': 7, '가족외식': 7, '혼밥': 4, '회식': 1, '접대': 1, '서민적인': 9, '캐주얼한': 4, '가성비좋은': 4, '시끌벅적한': 4, '푸짐한': 4, '오래된집': 2, '지역주민이찾는': 2, '깔끔한': 2, '지역주민이 찾는': 1, '숨은맛집': 1, '무료주차': 7, '발렛주차': 3, '현장대기필요': 2, '좌식': 1}"
422,notf,https://d12zq4w4guyljn.cloudfront.net/20211016044650_photo4_49cacd37483c.jpg,서울특별시 서대문구 창천동 52-78,"
신촌고기창고
",notf,126.935059036666,37.5578598454442,02-323-9090,통통삼겹살,한돈명품삼겹살,"{'저녁식사': 10, '술모임': 6, '데이트': 4, '식사모임': 3, '점심식사': 2, '가족외식': 2, '회식': 1, '기념일': 1, '깔끔한': 6, '가성비좋은': 5, '서민적인': 4, '시끌벅적한': 4, '예쁜': 3, '숨은맛집': 3, '캐주얼한': 2, '푸짐한': 2, '고급스러운': 2, '연기가 많은': 1, '경관/야경이 좋은': 1, '회식 장소': 1, '이국적/이색적': 1, '좌식의': 1, '시끄러운': 1, '야외좌석': 3, '대형룸': 2, '개별룸': 1, '단체석': 1}"
423,notf,https://d12zq4w4guyljn.cloudfront.net/20210910035328853_photo_ef6043178e50.jpg,서울특별시 서대문구 남가좌동 336-20,"
락희안 가좌본점
",notf,126.924162543935,37.5760969800961,02-375-7576,전복돌판누룽지탕,대파꿔바로우,"{'저녁식사': 11, '점심식사': 7, '가족외식': 6, '식사모임': 5, '술모임': 4, '데이트': 3, '회식': 3, '접대': 2, '배달': 2, '혼밥': 1, '아이동반': 1, '기념일': 1, '집안잔치': 1, '고급스러운': 4, '격식있는': 4, '가성비좋은': 3, '조용한': 2, '깔끔한': 2, '서민적인': 2, '이국적/이색적': 1, '모던한': 1, '지역주민이찾는': 1, '시끌벅적한': 1, '아담한': 1, '푸짐한': 1, '지역주민이 찾는': 1, '숨은맛집': 1, '무료주차': 6, '개별룸': 3, '발렛주차': 1, '대형룸': 1}"
424,notf,https://d12zq4w4guyljn.cloudfront.net/20220908082230_photo1_piMAiWFwaPHX.jpg,서울특별시 서대문구 창천동 31-26,"
형제갈비
",notf,126.937355234385,37.5579198310872,02-365-0001,불고기,양념갈비,"{'점심식사': 8, '저녁식사': 8, '술모임': 3, '가족외식': 3, '혼밥': 3, '접대': 2, '식사모임': 2, '회식': 2, '상견례': 1, '기념일': 1, '야식': 1, '서민적인': 5, '가성비좋은': 3, '시끌벅적한': 3, '깔끔한': 2, '고급스러운': 2, '규모가큰': 2, '토속적인': 1, '조용한': 1, '푸짐한': 1, '오래된집': 1, '지역주민이찾는': 1, '캐주얼한': 1, '무료주차': 3, '발렛주차': 2, '좌식': 1}"
425,notf,https://d12zq4w4guyljn.cloudfront.net/20220404191716_photo1_oEL7Y5UdxDnD.jpg,서울시 서대문구 창천동 5-35,"
완차이
",notf,126.939390873941,37.5587130502251,02-392-0302,식사종류,,"{'점심식사': 6, '저녁식사': 5, '혼밥': 3, '남자끼리': 2, '여자끼리': 2, '가족외식': 1, '모임': 1, '회식': 1, '식사모임': 1, '술모임': 1, '서민적인': 4, '캐주얼한': 3, '가성비좋은': 2, '푸짐한': 1, '시끌벅적한': 1, '지역주민이 찾는': 1, '토속적인': 1, '숨은맛집': 1, '깔끔한': 1, '지역주민이찾는': 1, '복고풍': 1, '개별룸': 1}"
426,notf,https://d12zq4w4guyljn.cloudfront.net/20220514103657_photo1_e55fe9c410c3.jpg,서울특별시 서대문구 연희동 188-69,"
오향만두
",notf,126.930175016701,37.5669343266328,02-323-3749,찐만두,고기만두,"{'점심식사': 3, '저녁식사': 3, '혼술': 2, '술모임': 2, '식사모임': 2, '간식': 1, '아이동반': 1, '혼밥': 1, '회식': 1, '가족외식': 1, '데이트': 1, '실버푸드': 1, '서민적인': 4, '캐주얼한': 4, '가성비좋은': 3, '숨은맛집': 2, '시끌벅적한': 2, '푸짐한': 1, '지역주민이 찾는': 1, '지역주민이찾는': 1}"
427,notf,https://d12zq4w4guyljn.cloudfront.net/20220128045356_photo1_bdfb4cb789db.jpg,서울특별시 서대문구 남가좌동 291-28,"
닭내장집
",notf,126.91563964429,37.5696331372611,02-303-4578,닭내장,소허파,"{'술모임': 6, '혼술': 2, '저녁식사': 2, '식사모임': 2, '점심식사': 1, '데이트': 1, '서민적인': 6, '가성비좋은': 4, '지역주민이찾는': 4, '숨은맛집': 4, '시끌벅적한': 2, '푸짐한': 1, '캐주얼한': 1, '주차불가': 1}"
428,notf,https://d12zq4w4guyljn.cloudfront.net/20220503121513_photo05_666b10ce86b3.jpg,서울특별시 서대문구 연희동 353-94,"
편의방
",notf,126.927505043268,37.5618268625704,02-363-5887,찐만두,군만두,"{'점심식사': 3, '저녁식사': 1, '가족외식': 1, '데이트': 1, '술모임': 1, '아이동반': 1, '혼밥': 1, '간식': 1, '서민적인': 3, '이국적/이색적': 1, '가성비좋은': 1, '지역주민이 찾는': 1, '캐주얼한': 1}"
429,notf,https://d12zq4w4guyljn.cloudfront.net/20201007164433_photo0_Gqhw5JFRj1Gg.jpg,서울시 서대문구 충정로3가 272,"
고릴라
",notf,126.963716356885,37.5608951549265,02-312-3541,"항정살(모서리고기,150g)",가브리,"{'술모임': 5, '저녁식사': 4, '식사모임': 3, '회식': 3, '접대': 1, '서민적인': 4, '시끌벅적한': 3, '숨은맛집': 2, '지역주민이찾는': 1}"
430,notf,https://d12zq4w4guyljn.cloudfront.net/20210201114853818_photo_DH8us6W1horc.jpg,서울특별시 서대문구 북아현동 154-1,"
북성해장국
",notf,126.955160876932,37.5578236903212,02-364-3779,해장국,해장국(특),"{'저녁식사': 3, '아침식사': 3, '가족외식': 3, '혼밥': 2, '점심식사': 2, '식사모임': 1, '술모임': 1, '서민적인': 3, '깔끔한': 2, '캐주얼한': 2, '가성비좋은': 2, '지역주민이 찾는': 2, '지역주민이찾는': 1, '푸짐한': 1, '시끌벅적한': 1, '중년이상이많은': 1, '아담한': 1, '조용한': 1, '숨은맛집': 1, '무료주차': 1}"
431,notf,https://d12zq4w4guyljn.cloudfront.net/20220308034558907_photo_e0d9d8ea603d.jpg,서울특별시 서대문구 창천동 62-21,"
신촌오빠네옛날떡볶이
",notf,126.934389939808,37.5569500089645,,떡볶이,순대,"{'혼밥': 3, '간식': 3, '점심식사': 3, '데이트': 2, '저녁식사': 2, '배달': 1, '캐주얼한': 4, '서민적인': 4, '가성비좋은': 4, '지역주민이찾는': 2, '숨은맛집': 2, '조용한': 1, '시끌벅적한': 1}"
432,notf,https://d12zq4w4guyljn.cloudfront.net/20200218075343581_photo_5VOII70t9YBd.jpg,서울특별시 서대문구 합동 21-27,"
밀양돼지국밥
",notf,126.967167787405,37.5620229516121,02-362-0247,국밥,수육 소,"{'점심식사': 3, '데이트': 2, '저녁식사': 1, '혼밥': 1, '서민적인': 4, '푸짐한': 2, '숨은맛집': 1, '주차불가': 1}"
433,notf,https://d12zq4w4guyljn.cloudfront.net/20220109073356682_photo_ae99a2b58dd0.jpg,서울특별시 서대문구 남가좌동 291-28,"
신흥떡볶이
",notf,126.91563964429,37.5696331372611,,떡볶이,신라면,"{'간식': 2, '점심식사': 1, '서민적인': 2, '가성비좋은': 1, '아담한': 1, '허름한': 1, '오래된집': 1, '현장대기필요': 1}"
434,notf,https://d12zq4w4guyljn.cloudfront.net/20210315125655699_photo_29f701e6e39f.jpg,서울특별시 서대문구 남가좌동 342-8,"
모래내곱창
",notf,126.923663794927,37.5783959955886,02-306-0374,야채곱창볶음,야채곱창순대볶음,"{'저녁식사': 3, '술모임': 2, '식사모임': 1, '가족외식': 1, '실버푸드': 1, '데이트': 1, '배달': 1, '서민적인': 2, '지역주민이찾는': 2, '푸짐한': 2, '시끌벅적한': 2, '가성비좋은': 1, '숨은맛집': 1, '무료주차': 1}"
435,notf,https://d12zq4w4guyljn.cloudfront.net/20200811221235_photo1_PueNis1ySK8Q.jpg,서울특별시 서대문구 충정로3가 257,"
호산나 의정부부대찌개
",notf,126.963875883224,37.5610188205985,02-313-1678,부대찌개,손으로만든 등심돈까스,"{'점심식사': 2, '저녁식사': 1, '술모임': 1, '혼술': 1, '식사모임': 1, '혼밥': 1, '서민적인': 2}"
436,notf,https://d12zq4w4guyljn.cloudfront.net/20220930024603614_photo_c73a7585800a.jpg,서울특별시 마포구 연남동 229-67 1층,"
소이연남 본점
",notf,126.925390572683,37.5635153639425,02-323-5130,소고기국수,똠얌쌀국수,"{'점심식사': 61, '저녁식사': 47, '데이트': 39, '식사모임': 17, '혼밥': 11, '가족외식': 9, '다이어트식단': 2, '배달': 2, '친구': 2, '아침식사': 2, '미팅': 1, '아이동반': 1, '나': 1, '실버푸드': 1, '여자끼리': 1, '가': 1, '스타필드': 1, '기념일': 1, '이국적/이색적': 55, '캐주얼한': 35, '서민적인': 30, '시끌벅적한': 19, '푸짐한': 13, '지역주민이 찾는': 9, '숨은맛집': 8, '가성비좋은': 8, '깔끔한': 4, '예쁜': 4, '지역주민이찾는': 4, '젊은사람이많은': 3, '조용한': 2, '빈티지': 1, '고급스러운': 1, '아담한': 1, '현장대기필요': 5, '야외좌석': 4, '주차불가': 2, '무료주차': 2, '놀이방': 1, '대기예약시스템': 1, '개별룸': 1, '웨이팅카카오톡': 1, '대기석': 1, '대기 시스템': 1, '셀프서비스': 1, '대기장소': 1}"
437,notf,https://d12zq4w4guyljn.cloudfront.net/20220909110745_photo1_a61926cdb25c.jpg,서울특별시 마포구 염리동 147-6,"
을밀대 평양냉면 본점
",notf,126.945529233145,37.5474875355948,02-717-1922,물냉면,회냉면,"{'점심식사': 76, '저녁식사': 61, '혼밥': 34, '식사모임': 28, '가족외식': 28, '데이트': 23, '술모임': 13, '회식': 9, '실버푸드': 6, '혼술': 6, '아이동반': 4, '아침식사': 4, '접대': 3, '다이어트식단': 2, '간식': 2, '기념일': 2, '혼카페': 1, '남자끼리': 1, '냉지순례': 1, '브런치': 1, '평냉맛집': 1, '서민적인': 57, '시끌벅적한': 27, '지역주민이 찾는': 20, '푸짐한': 18, '지역주민이찾는': 17, '캐주얼한': 17, '숨은맛집': 11, '깔끔한': 9, '조용한': 5, '이국적/이색적': 5, '고급스러운': 4, '오래된집': 3, '허름한': 2, '가성비좋은': 2, '노포': 1, '오래된': 1, '아담한': 1, '중년이상이많은': 1, '유명한': 1, '무료주차': 33, '개별룸': 7, '현장대기필요': 3, '대형룸': 3, '본관건물 옆에 별관같은 옆집': 1, '대기줄이 길다': 1, '좌식': 1, '주차불가': 1, '주차는 카센터쪽으로': 1}"
438,notf,https://d12zq4w4guyljn.cloudfront.net/20211204103159_photo1_bb003c580b4d.jpg,서울특별시 마포구 도화동 181-45,"
굴다리식당 본관
",notf,126.950806990847,37.542107553425,02-712-0066,김치찌개,제육볶음,"{'점심식사': 27, '저녁식사': 21, '혼밥': 11, '식사모임': 7, '술모임': 6, '회식': 4, '혼술': 3, '데이트': 3, '아침식사': 2, '옛날맛': 1, '아이동반': 1, '여자끼리': 1, '남자끼리': 1, '배달': 1, '서민적인': 27, '시끌벅적한': 7, '가성비좋은': 6, '지역주민이찾는': 6, '푸짐한': 5, '캐주얼한': 3, '숨은맛집': 2, '지역주민이 찾는': 2, '격식있는': 1, '아담한': 1, '허름한': 1, '오래된집': 1, '주차불가': 2, '주차안됨': 1, '대형룸': 1, '애완동물동반': 1}"
439,notf,https://d12zq4w4guyljn.cloudfront.net/20220909020803_photo1_mm1F5kOrpCVI.jpg,서울특별시 마포구 도화동 345-4,"
마포원조떡볶이
",notf,126.948802904396,37.540331822186,02-719-2005,떡볶이,순대,"{'점심식사': 18, '간식': 18, '저녁식사': 11, '혼밥': 9, '데이트': 8, '아이동반': 3, '식사모임': 2, '디저트': 1, '야식': 1, '떡볶이': 1, '서민적인': 22, '가성비좋은': 15, '시끌벅적한': 12, '지역주민이찾는': 9, '캐주얼한': 6, '푸짐한': 5, '숨은맛집': 4, '지역주민이 찾는': 2, '젊은사람이많은': 1, '아담한': 1, '오래된집': 1, '주차불가': 7, '현장대기필요': 1}"
440,notf,https://d12zq4w4guyljn.cloudfront.net/20220723062346_photo1_fgW1KZo5Phdo.jpg,서울특별시 마포구 용강동 40-1,"
원조 조박집 본관
",notf,126.944066260514,37.5399456674852,02-712-7462,한우등심주물럭(1인분 200g),양념돼지갈비(1인분 250g),"{'저녁식사': 23, '술모임': 11, '가족외식': 9, '식사모임': 8, '회식': 8, '점심식사': 6, '데이트': 5, '접대': 2, '모임': 1, '기념일': 1, '시끌벅적한': 13, '서민적인': 13, '캐주얼한': 9, '깔끔한': 5, '가성비좋은': 4, '푸짐한': 3, '숨은맛집': 2, '지역주민이 찾는': 2, '지역주민이찾는': 2, '조용한': 1, '무료주차': 7, '공영주차장 1시간 무료': 1}"
