id,terrace,drinking,meal,lunch,dinner,cost_effective,classy,mood,noisy,quiet,real_local,tags
534,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,새벽까지영업하는"
535,0,0,0,0,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,연중무휴"
537,0,0,0,0,0,0,0,0,0,0,0,"브런치메뉴가있는,아침을먹을수있는,연중무휴"
538,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,술한잔하기좋은,와인리스트가좋은,프라이빗룸이있는"
539,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,프러포즈하기좋은,스타셰프가운영하는,인테리어가좋은,전망이좋은"
540,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,프러포즈하기좋은,스타셰프가운영하는,와인리스트가좋은,인테리어가좋은,프라이빗룸이있는"
541,0,0,0,0,0,0,0,0,0,0,0,"소개팅하기좋은,연인과같이가면좋은,스타셰프가운영하는"
542,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,테라스가있는,프라이빗룸이있는"
543,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
544,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
545,0,0,0,2,1,4,0,0,0,0,0,"무료주차,24시간영업,"
546,0,0,0,5,2,5,0,0,1,0,1,"캐주얼한,숨은맛집,지역주민이 찾는,"
547,0,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0,현지인셰프가있는
550,0,3,3,3,3,5,0,0,0,1,2,"아침식사,지역주민이 찾는,캐주얼한,숨은맛집,골목주차,무료주차,"
551,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
552,0,0,0,0,0,0,0,0,0,0,0,"아침을먹을수있는,연중무휴"
553,0,18,16,40,29,73,0,0,22,0,9,"혼밥,가족외식,데이트,아침식사,실버푸드,여자끼리,회식,간식,남자끼리,캐주얼한,숨은맛집,지역주민이 찾는,오래된집,아담한,허름한,이국적/이색적,중년이상이많은,웨이팅있는,지저분한,주차불가,현장대기필요,개별룸,가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,닭한마리,닭한마리맛집,중구맛집,닭1마리,충무로 노포,충무로 맛집,복날 맛집,닭백숙,백숙백반,송파구 맛집,송파 가성비 맛집,성수 가성비 맛집,성수 맛집,"
554,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
555,0,0,0,0,0,0,0,0,0,0,0,연중무휴
556,0,0,0,0,0,0,0,0,0,0,0,"테라스가있는,연중무휴"
557,0,0,1,8,3,7,0,0,1,1,0,"혼밥,데이트,숨은맛집,지역주민이 찾는,"
558,0,0,0,0,0,0,0,0,0,0,0,"전망이좋은,테라스가있는,현지인셰프가있는,연중무휴"
559,0,4,1,1,1,3,0,0,1,0,2,"혼밥,실버푸드,아침식사,캐주얼한,"
560,0,7,5,10,11,14,0,0,5,0,0,"역사가오래된,혼밥,데이트,가족외식,아이동반,회식,접대,기념일,이국적/이색적,숨은맛집,테이블,주차불가,좌식,"
561,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연중무휴,프라이빗룸이있는"
562,0,0,0,0,0,0,0,0,0,0,0,"노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,부대찌개,스테이크,한우,소고기,등심,다동,무교동,을지로 노포,을지로 맛집,"
563,2,41,12,39,50,75,0,0,40,0,7,"혼밥,회식,데이트,남자끼리,실버푸드,가족외식,모임,아침식사,간식,안가는게~,지역주민이 찾는,숨은맛집,캐주얼한,오래된집,중년이상이많은,토속적인,허름한,아담한,술안주,노포,깔끔한,아재감성,주차불가,현장대기필요,좌식,무료주차,"
564,0,0,0,0,0,0,0,0,0,0,0,"연인과같이가면좋은,술한잔하기좋은,새벽까지영업하는,저녁에만영업하는,전통주리스트가좋은"
565,0,0,0,0,0,0,0,0,0,0,0,"외국인접대에좋은,공연이있는"
566,0,4,1,7,6,13,0,0,3,0,1,"아침을먹을수있는,혼밥,실버푸드,아침식사,지역주민이 찾는,숨은맛집,캐주얼한,주차불가,"
567,0,2,3,4,6,9,0,0,5,0,4,"회식,가족외식,접대,데이트,실버푸드,아이동반,숨은맛집,지역주민이 찾는,캐주얼한,무료주차,역사가오래된,전망이좋은,연중무휴"
568,0,4,2,0,6,7,0,0,6,0,3,"데이트,회식,가족외식,캐주얼한,숨은맛집,주차불가,"
569,0,1,1,5,3,4,0,0,0,2,0,"역사가오래된,아침을먹을수있는,아침식사,혼밥,가족외식,실버푸드,지역주민이 찾는,무료주차,발렛주차,"
570,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,연중무휴"
571,6,8,5,7,8,15,0,0,4,0,3,"데이트,배달,가족외식,아이동반,회식,혼밥,기념일,실버푸드,아침식사,깔끔한,숨은맛집,캐주얼한,이국적/이색적,무료주차,주차불가,"
572,0,3,1,0,3,4,0,0,2,0,0,"캐주얼한,"
573,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
574,0,1,1,0,1,1,0,0,2,0,0,"데이트,회식,술약속,접대,남자끼리약속,캐주얼한,젊은사람이많음,복고풍,현장대기필요,무료주차,"
575,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
576,0,0,2,5,0,6,0,0,2,0,0,"혼밥,데이트,백종원,캐주얼한,숨은맛집,깔끔한,주차불가,"
577,0,8,4,0,12,9,0,0,9,0,1,"가족외식,회식,데이트,배달,지역주민이 찾는,캐주얼한,허름한,숨은맛집,오래된집,흡연실,대형룸,"
578,0,3,1,6,7,11,0,0,5,0,1,"혼밥,아침식사,남자끼리,가족외식,실버푸드,지역주민이 찾는,숨은맛집,캐주얼한,중년이상이많은,토속적인,허름한,오래된집,"
579,0,0,0,0,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
581,0,0,0,0,0,0,0,0,0,0,0,"새벽까지영업하는,연중무휴"
582,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
583,0,5,6,5,6,0,6,0,0,3,0,"가족외식,접대,기념일,데이트,회식,혼밥,격식있는,깔끔한,경관/야경이 좋은,경관/야경이좋은,숨은맛집,예쁜,발렛주차,무료주차,대형룸,개별룸,가족과외식하기좋은,비즈니스다이닝에좋은,역사가오래된,연인과같이가면좋은,외국인접대에좋은,정원이나산책로가있는,연중무휴,프라이빗룸이있는,스몰웨딩을할수있는"
584,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연중무휴"
585,0,0,0,0,0,0,0,0,0,0,0,새벽까지영업하는
586,0,0,0,0,0,0,0,0,0,0,0,프라이빗룸이있는
587,0,18,10,3,23,43,0,0,21,0,3,"회식,데이트,남자끼리,가족외식,실버푸드,여자끼리,모임,숨은맛집,캐주얼한,중년이상이많은,오래된집,젊은사람이많은,지역주민이 찾는,허름한,토속적인,아재감성,주차불가,좌식,새벽까지 영업,예약필요,"
588,0,0,0,0,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
590,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
591,0,0,0,0,0,0,0,0,0,0,0,0
592,0,0,0,4,3,7,0,0,1,0,2,"혼밥,데이트,아이동반,아침식사,간식,실버푸드,지역주민이 찾는,숨은맛집,캐주얼한,주차불가,"
593,0,10,1,0,7,11,0,0,6,0,3,"회식,데이트,모임,지역주민이 찾는,아담한,숨은맛집,캐주얼한,수요미식회,허름한,개별룸,현장대기필요,"
594,0,5,2,0,6,4,0,0,5,0,1,"가족외식,회식,숨은맛집,이국적/이색적,캐주얼한,주차불가,"
595,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
596,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,돼지고기 맛집,서울 돼지고기 맛집,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,백반 맛집,백반 노포,서울 백반 맛집,구의역 맛집,구의 맛집,구의동 맛집,광진구 맛집,광진구 노포,"
597,0,11,15,29,24,20,6,0,20,3,3,"가족외식,아침식사,회식,혼밥,데이트,접대,친구들끼리,기념일,실버푸드,가성비는 영 ~,남자끼리,간식,야식,모임,파인다이닝,캐주얼한,지역주민이 찾는,규모가큰,깔끔한,예쁜,숨은맛집,불친절,격식있는,경관/야경이 좋은,아주비싼,토속적인,복잡한구조,젊은사람이많은,오래된집,퀄리티 좋은,발렛주차,24시간영업,개별룸,무료주차,발렛3천원~헐,배달,"
598,0,2,2,3,3,3,0,0,0,0,0,"혼밥,캐주얼한,지역주민이 찾는,숨은맛집,무료주차,"
599,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은"
600,0,0,0,0,0,0,0,0,0,0,0,0
601,0,6,9,11,9,7,1,0,6,0,3,"가족과외식하기좋은,역사가오래된,가족외식,데이트,회식,접대,아이동반,기념일,남자끼리,혼밥,널리 알리고 싶은집,실버푸드,캐주얼한,깔끔한,이국적/이색적,숨은맛집,맛있다,아담한,허름한,이전후 깔끔한집으로 변신,무료주차,개별룸,윗층에 스벅,현장대기필요,대형룸,"
602,0,2,1,1,2,2,0,0,1,0,2,"회식,역사가오래된,회식하기좋은,연중무휴"
603,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,저녁에만영업하는"
604,2,6,4,1,5,7,0,0,5,0,1,"회식,데이트,가족외식,숨은맛집,캐주얼한,아재감성,주차불가,"
605,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,상견례에좋은,연중무휴"
606,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,연인과같이가면좋은,회식하기좋은"
607,0,6,5,4,7,14,0,0,4,1,2,"가족외식,아이동반,회식,데이트,실버푸드,지역주민이 찾는,숨은맛집,캐주얼한,깔끔한,무료주차,24시간영업,"
608,0,2,8,39,27,61,1,0,11,3,11,"혼밥,가족외식,데이트,실버푸드,아침식사,다이어트식단,아이동반,회식,접대,간식,여름별미,숨은맛집,깔끔한,캐주얼한,오래된집,지역주민이 찾는,아담한,이국적/이색적,중년이상이많은,토속적인,친절,주차불가,현장대기필요,좌식,어린이대공원주차장,공영주차,"
609,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,간장게장,게장,게장맛집,간장게장 마포,서울 3대 게장,서울 3대 간장게장 맛집,마포구 맛집,공덕역 맛집,"
610,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는"
611,0,3,2,5,3,11,0,0,0,0,2,"회식,혼밥,데이트,아이동반,실버푸드,가족외식,숨은맛집,캐주얼한,지역주민이 찾는,깔끔한,주차불가,"
612,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,서울 갈비 맛집,갈비집,서울 갈비 가성비,갈비 노포,서울 갈비 노포,소갈비,된장찌개 맛집,영등포구 맛집,찐맛집,관악구 맛집,신림동 맛집,신림 맛집,신림역 맛집,노포,우삼겹,우삼겹 맛집,우삼겹맛집,"
613,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는"
614,5,13,13,7,21,28,0,0,10,0,6,"회식,데이트,가족외식,기념일,포장,통닭,배달,캐주얼한,지역주민이 찾는,주차불가,모름,"
615,0,0,0,0,0,0,0,0,0,0,0,"노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,가성비 맛집,가심비 맛집,갓성비 맛집,서울 가성비,종로맛집,종로 맛집,종로5가 맛집,종로5가역 맛집,종로 5가 맛집,종로 5가역 맛집,종로구 맛집,효제동 맛집,소고기 맛집,등심 맛집,한우 육우,한우,육우,육우 맛집,서울 소고기 맛집,"
616,1,12,0,0,4,14,0,0,8,0,1,"데이트,숨은맛집,이국적/이색적,지역주민이 찾는,캐주얼한,주차불가,"
617,0,2,2,4,4,6,1,0,1,1,1,"데이트,가족외식,혼밥,실버푸드,회식,지역주민이 찾는,캐주얼한,숨은맛집,깔끔한,"
618,0,0,0,0,1,1,0,0,0,0,0,"숨은맛집,"
619,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,역사가오래된"
620,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,회식하기좋은,연중무휴"
621,0,7,0,0,3,4,0,0,2,0,0,"남자끼리,지역주민이 찾는,캐주얼한,아담한,좌식,"
622,0,2,0,0,1,1,0,0,1,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,24시간영업하는,아침을먹을수있는"
624,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
625,0,31,4,0,17,27,0,0,30,0,5,"데이트,회식,실버푸드,소라,모임,해물라면,캐주얼한,숨은맛집,허름한,이국적/이색적,오래된집,지역주민이 찾는,아담한,불친절!!!,깔끔한,현장대기필요,주차불가,"
626,0,0,0,0,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0,0,0,0,0
628,0,0,1,3,3,3,0,0,0,0,0,"회식,혼밥,가족외식,캐주얼한,노포,개별룸,"
629,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
630,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,결혼기념일에가면좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,외국인접대에좋은,인테리어가좋은,정원이나산책로가있는,전통주리스트가좋은,스몰웨딩을할수있는"
631,0,0,0,0,0,0,0,0,0,0,0,0
632,0,6,4,4,4,10,0,0,1,0,4,"혼밥,회식,데이트,아이동반,가족외식,캐주얼한,깔끔한,주차불가,"
633,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,외국인접대에좋은,프라이빗룸이있는"
634,0,1,0,0,3,6,0,0,4,0,0,"회식,지역주민이 찾는,토속적인,허름한,오래된집,현장대기필요,"
635,0,2,2,6,7,1,3,0,0,3,0,"가족외식,혼밥,데이트,회식,깔끔한,캐주얼한,예쁜,이국적/이색적,격식있는,숨은맛집,무료주차,개별룸,"
636,0,3,3,5,5,8,0,0,1,2,1,"혼밥,가족외식,회식,데이트,여자끼리,접대,모임,남자끼리,숨은맛집,지역주민이 찾는,캐주얼한,깔끔한,오래된집,개별룸,좌식,"
637,0,0,0,0,0,0,0,0,0,0,0,프라이빗룸이있는
638,0,0,0,0,0,0,0,0,0,0,0,"회식하기좋은,새벽까지영업하는"
639,0,1,1,8,4,7,0,0,2,0,0,"혼밥,가족외식,데이트,깔끔한,지역주민이 찾는,규모가큰,캐주얼한,숨은맛집,무료주차,발렛주차,가족과외식하기좋은,역사가오래된,아침을먹을수있는"
640,0,0,1,3,3,4,0,0,0,0,0,"가족외식,혼밥,다이어트식단,데이트,아이동반,숨은맛집,지역주민이 찾는,무료주차,발렛주차,"
641,0,0,0,5,2,9,0,0,0,1,0,"혼밥,배달,숨은맛집,캐주얼한,주차불가,조용함,좌석이편함,"
642,0,2,2,2,2,3,0,0,2,0,0,"가족외식,회식,숨은맛집,캐주얼한,"
643,0,0,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
645,0,6,4,12,6,23,0,0,6,0,5,"혼밥,가족외식,데이트,간식,숨은맛집,지역주민이 찾는,캐주얼한,깔끔한,무료주차,주차불가,현장대기필요,무료주차30분,"
646,0,0,0,0,0,0,0,0,0,0,0,"숙성회 맛집,선어회 맛집,서울 숙성회 맛집,서울 횟집 맛집,서울 선어회 맛집,가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,가성비 숙성회 맛집,숙성회 가성비,가성비 숙성회,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,서울 회 맛집,강동구,강동구 맛집,숙성회,세꼬시 맛집,세꼬시,길동 맛집,성내동 맛집,길동역 맛집,강동역 맛집,길동역,강동역,"
647,0,0,0,0,0,0,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0,0,0,0,0
649,0,0,0,1,1,1,0,0,0,0,1,"혼밥,기념일,접대,주차불가,한대정도,"
650,0,0,0,0,0,0,0,0,0,0,0,"소개팅하기좋은,연인과같이가면좋은,브런치메뉴가있는,테라스가있는"
651,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,소고기,한우 맛집,한우 무한리필,마장동 한우,한우 2등급,소고기 맛집,한우 가성비,강남구 맛집,강남 맛집,언주역 맛집,논현동 맛집,논현동 한우,한우 투뿔,한우 1등급,"
652,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,역사가오래된"
653,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는,연중무휴"
654,0,3,2,2,2,3,0,0,1,0,2,"회식,가족외식,실버푸드,캐주얼한,숨은맛집,"
655,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,새벽까지영업하는,연중무휴"
656,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는"
657,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,술한잔하기좋은,24시간영업하는,아침을먹을수있는,연중무휴"
658,0,0,1,9,6,16,0,0,3,0,2,"혼밥,데이트,가족외식,아침식사,아이동반,기념일,숨은맛집,캐주얼한,깔끔한,무료주차,"
659,0,1,1,0,2,3,0,0,2,0,0,"회식,지역주민이 찾는,"
660,0,2,0,2,1,4,0,0,0,0,0,"혼밥,지역주민이 찾는,주차불가,역사가오래된,아침을먹을수있는,연중무휴"
661,0,4,1,4,4,7,0,0,2,0,2,"혼밥,아침식사,숨은맛집,주차불가,"
662,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,연인과같이가면좋은,외국인접대에좋은,프라이빗룸이있는"
663,0,4,1,0,3,5,0,0,1,0,1,"간식,캐주얼한,지역주민이 찾는,숨은맛집,주차불가,"
664,0,0,0,0,0,0,0,0,0,0,0,0
665,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,외국인접대에좋은"
666,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
667,0,3,2,3,3,5,0,0,0,1,0,"혼밥,가족외식,회식,아이동반,데이트,지역주민이 찾는,숨은맛집,노포,대형룸,개별룸,"
668,0,0,0,2,0,3,0,0,0,0,0,"간식,데이트,지역주민이 찾는,캐주얼한,"
669,0,0,0,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0,0,0
671,0,3,0,0,4,7,0,0,3,0,0,"숨은맛집,지역주민이 찾는,"
672,0,0,0,0,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,저녁에만영업하는"
674,0,0,0,0,0,0,0,0,0,0,0,"24시간영업하는,아침을먹을수있는,연중무휴"
675,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,프라이빗룸이있는"
676,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
677,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
678,0,1,0,2,3,2,0,0,0,0,1,"가족외식,데이트,혼밥,아이동반,깔끔한,지역주민이 찾는,오래된집,캐주얼한,전문적인,주차는 식당 옆 세대 가능,무료주차,좌식,역사가오래된,연중무휴"
