id,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,terrace,drinking,meal,lunch,dinner,cost_effective,classy,mood,noisy,quiet,real_local,etc
712,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220822072051437_photo_ae99a2b58dd0.jpg,서울특별시 중구 동호로 249 (장충동2가) 서울신라호텔 1층  ,더파크뷰 ,기타,127.0079529,37.55750551,02-2230-3374,아침뷔페,어린이 3만5천원),,,,,,,,,,,,"가족과외식하기좋은,연인과같이가면좋은,브런치메뉴가있는,전망이좋은,점심뷔페를하는,호텔레스토랑,아침을먹을수있는,연중무휴,아침뷔페를하는"
713,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220610024850122_photo_f36ee5025da3.jpg,서울특별시 서대문구 연대동문길 29 (대신동)   ,라본느타르트 ,디저트/차/베이커리,126.9438325,37.56391715,02-393-1117 ,타르트,캉파뉴,,,,,,,,,,,,테라스가있는
714,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220608090643494_photo_a58108a6bbe9.jpg,서울특별시 강남구 삼성로 340 (대치동) 앨포트빌딩 1층  ,그란구스또 ,이탈리아식,127.0595799,37.50197473,02-556-3960,런치파스타코스,런치코스,,,,,,,,,,,,"가족과외식하기좋은,소개팅하기좋은,연인과같이가면좋은,연중무휴"
715,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220607025736076_photo_f0f08a91881c.jpg,서울특별시 마포구 성미산로 193 (연남동)   ,향미 ,중식,126.9267118,37.5629,02-333-2943 ,소롱포,새우소롱포,,,,,,,,,,,,가족과외식하기좋은
716,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220506111308_photo1_06b776fe1093.jpg,서울특별시 용산구 녹사평대로40길 33 (이태원동) 2층  ,페트라 ,아시아식,126.98772,37.53465355,02-790-4433,후무스,팔라펠,,,,,,,,,,,,현지인셰프가있는
717,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220424055806_photo1_b2943ef9b91e.jpg,서울특별시 마포구 와우산로3길 27 (상수동)   ,이리카페 ,디저트/차/베이커리,126.9216007,37.54586696,02-323-7861,커피,생과일주스,,,,,,,,,,,,"미술작품이있는,새벽까지영업하는,반려동물동반가능"
718,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220408021019490_photo_322a34c010ca.jpg,서울특별시 서초구 서초중앙로24길 27 (서초동) G5센트럴프라자 지하 1층  ,샘밭막국수 ,한식(면류),127.0164023,37.495411,02-585-1702 ,막국수,녹두전,,,,,,,,,,,,"가족과외식하기좋은,연인과같이가면좋은"
719,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220302044704312_photo_ae8e9f9ecdc3.jpg,서울특별시 관악구 남부순환로 1797 (봉천동) 호혜빌딩 1층  ,외래향(서울대점) ,중식,126.9499218,37.48189244,02-888-1224,삼선짜장면,삼선짬뽕,,,,,,,,,,,,
720,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220302044704312_photo_ae8e9f9ecdc3.jpg,서울특별시 영등포구 국제금융로2길 7 (여의도동) 한주빌딩 2층  ,강가(여의도점) ,아시아식,126.9268386,37.52464906,02-782-3610,커리,탄두리치킨,,,,,,,,,,,,
721,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20220225114716408_photo_34e703c5dbe4.jpg,서울특별시 서초구 강남대로 359 (서초동) 대우도씨에빛2  ,봉피양 ,한식(면류),127.0286098,37.49479896,02-587-7018,또또팬불고기,한우양곱창전골,,,,,,,,,,,,외국인접대에좋은
722,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20211212121159497_photo_3e7593edcd24.jpg,서울특별시 서초구 동광로19길 16 (방배동) 복합빌딩 1층  ,주 ,중식,126.9893381,37.49320941,02-3482-3374 ,삼선짜장면,삼선짬뽕,,,,,,,,,,,,"가족과외식하기좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,스타셰프가운영하는,프라이빗룸이있는"
723,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20211119120103_photo02_f19c9ca4dd71.jpg,서울특별시 강남구 논현로79길 62 (역삼동) 백악빌딩 1층  ,고래불 ,한식(어패류),127.0339573,37.49627582,02-556-3677,고래고기,자연산바위굴,,,,,,,,,,,,"비즈니스다이닝에좋은,프라이빗룸이있는"
724,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20210813032500_photo1_QKMl0EsbubPg.jpg,서울특별시 강남구 삼성로85길 38 (대치동)   ,고메고매 ,한식(육류),127.0542745,37.50461813,02-555-9567,항아리삼겹살,항아리항정살,,,,,,,,,,,,"가족과외식하기좋은,비즈니스다이닝에좋은,프라이빗룸이있는"
725,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20210808022752_photo3_ikgUtYOtVden.jpg,서울특별시 강남구 언주로30길 26 (도곡동) 타워팰리스 반트스포츠클럽  ,타워차이 ,중식,127.0525302,37.48776325,02-2057-7007 ,샥스핀탕,중 14만원,,,,,,,,,,,,"가족과외식하기좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,프라이빗룸이있는"
726,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20210703083944_photo1_b58e24e2fdbc.jpg,서울특별시 강남구 압구정로79길 56 (청담동) 아름다운빌딩 1층  ,코리아하우스 ,한식(육류),127.0517811,37.52533305,02-543-8888,꽃살,갈비안창살,,,,,,,,,,,,"비즈니스다이닝에좋은,외국인접대에좋은"
727,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20210628111420_photo1_1eaa70d22d92.jpg,서울특별시 종로구 돈화문로 79 (와룡동) 지유빌딩  ,지유명차 ,디저트/차/베이커리,126.9904361,37.57556198,02-762-5634 ,보이숙타차,지유소타차,,,,,,,,,,,,
728,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20210615014656_photo1_v7ueN3fIzBzB.jpg,서울특별시 강남구 선릉로132길 29 (청담동)   ,알리고떼 ,바/주점,127.043647,37.51861792,02-514-9973 ,파스타,피자,,,,,,,,,,,,"술한잔하기좋은,새벽까지영업하는,저녁에만영업하는"
729,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20210601032350_photo1_fbf3fa574b10.jpg,서울특별시 강북구 덕릉로 93-10 (번동)   ,통영산꼼장어  ,한식(어패류),127.0244062,37.63517591,02-902-9202,산곰장어숯불구이,산곰장어양념구이,,,,,,,,,,,,연중무휴
730,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20210508122551_photo1_58abae865445.jpg,서울특별시 종로구 삼청로 14 (사간동)   ,두가헌 ,바/주점,126.9798233,37.57730568,02-3210-2100 ,런치코스,디너코스,,,,,,,,,,,,"결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,외국인접대에좋은,술한잔하기좋은,프러포즈하기좋은,와인리스트가좋은,인테리어가좋은,정원이나산책로가있는,프라이빗룸이있는,스몰웨딩을할수있는"
731,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20210403114128844_photo_277f2e1d22c5.jpg,서울특별시 강남구 도산대로45길 8-3 (신사동) 쿠키빌딩 103호  ,인뉴욕 ,이탈리아식,127.0362285,37.52301661,050-5509-5000,연어스테이크코스,안심스테이크코스,,,,,,,,,,,,"결혼기념일에가면좋은,연인과같이가면좋은,프러포즈하기좋은,원테이블레스토랑"
732,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20200425113151_photo1_1f86fd0f3a30.jpg,"서울특별시 노원구 공릉로32길 54 (공릉동) 고려빌딩 1, 2층  ",브로이하우스바네하임 ,바/주점,127.0820701,37.62170754,02-948-8003,바네스맥주,둔켈,,,,,,,,,,,,"술한잔하기좋은,새벽까지영업하는"
733,2004,https://d12zq4w4guyljn.cloudfront.net/300_300_20200111223027_photo1_oSXd7bbl9ik3.jpg,서울특별시 종로구 인사동8길 12-3 (경운동)   ,최대감네 ,한식(육류),126.9861128,37.57406058,02-733-9355,상추샤부샤부,꽃갈빗살,,,,,,,,,,,,
734,2004,https://d12zq4w4guyljn.cloudfront.net/20220811011500825_photo_zVUZAYkR72md.jpg,서울특별시 강남구 삼성동 120-8,외고집설렁탕,한식,127.0539642,37.51103514,02-567-5225,설렁탕,설렁탕(특),0,3,6,18,17,13,2,0,2,2,2,"가족과외식하기좋은,외국인접대에좋은,프라이빗룸이있는,혼밥,가족외식,아침식사,회식,모임,접대,데이트,깔끔한,캐주얼한,숨은맛집,격식있는,지역주민이 찾는,아담한,중년이상이많은,대치동에서 삼성동,발렛주차,무료주차,개별룸,놀이방,콜키지 무료,"
735,2004,https://d12zq4w4guyljn.cloudfront.net/20220804065146910_photo_fabc48758b07.jpg,서울특별시 종로구 관수동 102-1,서울식품,분식,126.9912329,37.56899838,02-2267-3657,굴전(소),호박전,1,12,0,0,4,14,0,0,8,0,1,"데이트,숨은맛집,이국적/이색적,지역주민이 찾는,캐주얼한,주차불가,"
736,2004,https://d12zq4w4guyljn.cloudfront.net/20220403104444_photo1_16bb1fdb3d4d.jpg,서울시 중구 초동 17-1,동경우동,분식,126.9931046,37.56537055,02-2274-3440,우동,유부우동,0,0,0,14,6,20,0,0,2,1,2,"혼밥,아침식사,간식,아이동반,가성비,데이트,숨은맛집,지역주민이 찾는,캐주얼한,아담한,점심시간웨이팅,주차불가,"
737,2004,https://d12zq4w4guyljn.cloudfront.net/20220216011639699_photo_1463e76d4cae.jpg,서울시 종로구 동숭동 130-33,국수가,기타,127.0043642,37.58085319,02-3673-5798,열무국수,잔치국수,0,0,0,5,3,7,0,0,1,1,0,"혼밥,데이트,가족외식,아이동반,기념일,배달,오래된집,깔끔한,아담한,허름한,예쁜,지역주민이 찾는,토속적인,숨은맛집,없음,무료주차,"
738,2004,https://d12zq4w4guyljn.cloudfront.net/20210830184800_photo1_20fea56de0a7.jpg,서울특별시 은평구 갈현동 483-16,연수식당,한식,126.9174215,37.61798214,02-352-7181,오삼불고기,오징어불고기,0,2,1,3,3,4,0,0,0,0,1,"혼밥,가족외식,숨은맛집,주차불가,무료주차,"
739,2004,https://d12zq4w4guyljn.cloudfront.net/20200717080758_photo1_323a76da8d76.jpg,서울특별시 강동구 천호동 291-33,고추장구이,한식,127.1318378,37.54723738,02-473-9291,고추장삼겹살(공기밥별도),고추장구이(공기밥별도),0,2,0,1,4,7,0,0,2,0,1,"데이트,지역주민이 찾는,주차불가,"
740,2003,,서울특별시 강남구 삼성로71길 7 (대치동) 보광빌딩 1층  ,여수오동도 ,한식(어패류),127.0583135,37.50212763,02-557-0039,병어,중 7만5천원,,,,,,,,,,,,
741,2003,,서울특별시 강남구 삼성로75길 9 (대치동)   ,여수동촌 ,한식(어패류),127.0574751,37.50336782,02-556-0530 ,하모샤부샤부,새조개샤부샤부,,,,,,,,,,,,"가족과외식하기좋은,비즈니스다이닝에좋은"
742,2003,,서울특별시 영등포구 국회대로74길 20 (여의도동) 2층  ,양마니 ,한식(육류),126.921553,37.52960577,02-761-9282,특양구이,대창구이,,,,,,,,,,,,"회식하기좋은,연중무휴"
743,2003,,서울특별시 강동구 선사로 200-46 (암사동)   ,솔터 ,한식(가금류),127.1267391,37.55767796,02-428-1882,한방오리전골,4만5천원,,,,,,,,,,,,
744,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220922084229207_photo_fce46c1ab7af.jpg,서울특별시 마포구 도화길 44-2 (도화동)   ,굴다리식당(2호점) ,한식(탕/국/찌개/전골),126.9506844,37.54154005,02-706-0323,김치찌개,제육볶음,,,,,,,,,,,,아침을먹을수있는
745,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220922030929_photo1_UoFjyMyvMcqN.jpg,서울특별시 서초구 신반포로33길 27 (잠원동) 파스텔프라자 2층  ,스시효 ,일식,127.0100442,37.51036822,02-545-0023,런치스시코스,런치사시미코스,,,,,,,,,,,,"결혼기념일에가면좋은,비즈니스다이닝에좋은,사케리스트가좋은,스타셰프가운영하는,인테리어가좋은,프라이빗룸이있는,카운터석이있는"
746,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220913165153_photo1_E7hC93fQ5Col.jpg,서울특별시 강남구 압구정로50길 7 (신사동) 정동상가 1층  ,개화옥 ,한식(육류),127.0385939,37.52774071,02-549-1459,한우불고기,한돈보쌈,,,,,,,,,,,,"가족과외식하기좋은,연인과같이가면좋은,외국인접대에좋은,테라스가있는,연중무휴"
747,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220904155424_photo1_619d0e463c75.jpg,서울특별시 영등포구 국제금융로6길 33  (여의도동) 여의도백화점 M1층  ,창고43 ,한식(육류),126.926912,37.52079083,02-783-4557,특안심,창고스페셜,,,,,,,,,,,,
748,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220710114949_photo1_4uBLESlq4QwF.jpg,서울특별시 마포구 숭문길 34 (염리동)   ,매일스시횟집 ,한식(어패류),126.9455473,37.54803733,02-3273-8289,도다리세꼬시,고등어회,,,,,,,,,,,,새벽까지영업하는
749,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220701101551913_photo_fepyMr9BhR0u.jpg,서울특별시 마포구 월드컵북로1길 50 (서교동)   ,춘자대구탕 ,한식(어패류),126.9188906,37.5540898,02-334-5787,대구탕,곤이대구탕,,,,,,,,,,,,
750,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220621163419_photo1_831f88470bca.jpg,서울특별시 중구 마른내로 159-21 (광희동1가)   ,사마르칸트 ,아시아식,127.0058111,37.56514843,02-2277-4267,꼬치류,양갈비찜,,,,,,,,,,,,연중무휴
751,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220606070730_photo1_7467b46fb0da.jpg,서울특별시 종로구 종로 327 (창신동)   ,뿌자 ,아시아식,127.013967,37.57274341,02-744-2199,커리,난,,,,,,,,,,,,현지인셰프가있는
752,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220417113531_photo1_081a9d78284b.jpg,서울특별시 송파구 위례성대로 134 (방이동) 한스빌딩  ,홈수끼 ,아시아식,127.1262424,37.51204193,02-417-4124,점심샤부샤부코스,2만9천8백원,,,,,,,,,,,,"가족과외식하기좋은,연인과같이가면좋은,연중무휴"
753,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220331105619_photo1_81f97fbd9948.jpg,서울특별시 마포구 양화로7길 12 (서교동)   ,천이오겹살 ,한식(육류),126.9151917,37.55140962,02-325-2920 ,오겹살,냉동삼겹살,0,7,6,2,10,14,0,0,10,0,2,"회식,데이트,가족외식,숨은맛집,캐주얼한,지역주민이 찾는,무료주차,주차불가,"
754,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220302044704312_photo_ae8e9f9ecdc3.jpg,서울특별시 강남구 도산대로 232 (논현동) 청학아파트  ,봉산집(도산대로점) ,한식(육류),127.0325796,37.52038593,02-3443-2322,차돌박이,차돌냄비칼국수,,,,,,,,,,,,
755,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220302044704312_photo_ae8e9f9ecdc3.jpg,서울특별시 강서구 방화대로 94 (외발산동) 메이필드호텔  ,라페스타 ,이탈리아식,126.8195071,37.54789572,02-2660-9040 ,파스타,리조토,,,,,,,,,,,,"가족과외식하기좋은,연인과같이가면좋은,인테리어가좋은,전망이좋은,정원이나산책로가있는,호텔레스토랑"
756,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220224125325081_photo_06122ee18f76.jpg,서울특별시 서초구 반포대로 8 (서초동) 삼흥빌딩 1층  ,라칼라스 ,이탈리아식,127.013045,37.4815049,02-521-3325 ,파스타,리조토,,,,,,,,,,,,"가족과외식하기좋은,소개팅하기좋은,연인과같이가면좋은,연중무휴"
757,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220222024859_photo1_8cb3442a10e0.jpg,서울특별시 마포구 월드컵로1길 7 (합정동)   ,퓨전선술집 ,바/주점,126.9125123,37.54946106,02-335-4764,숙성생선회,날치알쌈,,,,,,,,,,,,"술한잔하기좋은,새벽까지영업하는,저녁에만영업하는"
758,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20220217022334_photo1_84c32705a85d.jpg,서울특별시 종로구 세종대로23길 25 (당주동)   ,스시조 ,일식,126.9750506,37.57151597,02-733-4949 ,버섯샤부샤부,일품샤부샤부,,,,,,,,,,,,"가족과외식하기좋은,비즈니스다이닝에좋은"
759,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20211212093442_photo1_b4733a28d8cf.jpg,서울특별시 강남구 도산대로59길 9 (청담동)   ,카페티퍼스트애비뉴 ,기타,127.0419324,37.52450795,02-517-0255 ,오믈렛,망고빙수,,,,,,,,,,,,"연인과같이가면좋은,인테리어가좋은"
760,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20211121093729_photo1_mm1F5kOrpCVI.jpg,서울특별시 강남구 압구정로80길 19-2 (청담동) 삼영빌딩 1층  ,미피아체 ,이탈리아식,127.0449783,37.52450548,02-516-6317,런치세트,디너코스,,,,,,,,,,,,"가족과외식하기좋은,결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,프러포즈하기좋은,와인리스트가좋은,인테리어가좋은,프라이빗룸이있는"
761,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20210505104157008_photo_c10fa390751e.jpg,서울특별시 마포구 양화로7길 6-12 (서교동) 삼이빌딩 지하1층  ,스시겐 ,일식,126.9156405,37.55163195,02-3144-7733,정식,9만원,,,,,,,,,,,,카운터석이있는
762,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20210401083526283_photo_0f71b8e39c09.jpg,서울특별시 서초구 서초대로74길 11 (서초동) 삼성전자빌딩 지하1층  ,리샨 ,중식,127.0269145,37.49663336,02-587-6700 ,새우와사비크림,중 4만4천원,,,,,,,,,,,,"가족과외식하기좋은,비즈니스다이닝에좋은,연인과같이가면좋은,프라이빗룸이있는"
763,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20210205070101138_photo_3cd1850a1ba7.jpg,서울특별시 강남구 선릉로 748 (청담동) 현대아파트 상가  ,무돌 ,한식(어패류),127.0413577,37.52183785,02-515-3088,생고등어구이,고등어조림,,,,,,,,,,,,
764,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20201102030727_photo1_0557f756283a.jpg,서울특별시 용산구 독서당로 67 (한남동) 2층  ,이쯔모 ,바/주점,127.0081475,37.53383832,02-796-8743 ,모듬회세트,미니사시미,,,,,,,,,,,,술한잔하기좋은
765,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20200617121752_photo1_2e6b526c2058.jpg,서울특별시 종로구 진흥로 421 (구기동)   ,장모님해장국 ,한식(탕/국/찌개/전골),126.9556278,37.6089128,02-379-4294 ,해장국,설렁탕,,,,,,,,,,,,"아침을먹을수있는,연중무휴"
766,2003,https://d12zq4w4guyljn.cloudfront.net/300_300_20200520053915563_photo_08de3c7477f5.jpg,서울특별시 강남구 봉은사로 610 (삼성동) 수도빌딩 1층  ,꽃지 ,한식(어패류),127.061618,37.51422077,02-561-8788,간장게장정식,특정식 4만5천원),,,,,,,,,,,,"가족과외식하기좋은,연인과같이가면좋은,외국인접대에좋은"
